match_id,round,date,category,group,pitch,time,home_team,away_team,home_goals,away_goals,ingestion_date,result
76,1,12/01/2025,2014/2015,J,4,16:55,Podgórze Kraków C,Pcimianka Pcim B,2,3,2025-03-14 22:41:50.223958,AWAY WIN
77,1,12/01/2025,2014/2015,J,3,17:20,AF Z Głową,Pcimianka Pcim B,0,3,2025-03-14 22:41:50.223958,AWAY WIN
78,1,12/01/2025,2014/2015,J,4,17:20,Podgórze Kraków C,Juventus Kraków,2,3,2025-03-14 22:41:50.223958,AWAY WIN
79,1,11/01/2025,2016/2017,A,1,10:35,Halniak MP A,SF Staniatki 16A,3,1,2025-03-14 22:41:50.223958,HOME WIN
80,1,11/01/2025,2016/2017,A,2,10:35,Pogoń Kraków A,Srebrni Olkusz,2,5,2025-03-14 22:41:50.223958,AWAY WIN
81,1,11/01/2025,2016/2017,A,1,11:00,Halniak MP A,Pogoń Kraków A,9,1,2025-03-14 22:41:50.223958,HOME WIN
82,1,11/01/2025,2016/2017,A,1,11:50,SF Staniatki 16A,Srebrni Olkusz,5,0,2025-03-14 22:41:50.223958,HOME WIN
83,1,11/01/2025,2016/2017,A,1,11:25,Halniak MP A,Srebrni Olkusz,4,4,2025-03-14 22:41:50.223958,DRAW
84,1,11/01/2025,2016/2017,A,2,11:25,SF Staniatki 16A,Pogoń Kraków A,6,0,2025-03-14 22:41:50.223958,HOME WIN
85,1,11/01/2025,2016/2017,B,1,08:45,Halniak MP B,SF Staniatki 16B,1,6,2025-03-14 22:41:50.223958,AWAY WIN
86,1,11/01/2025,2016/2017,B,2,08:45,AP Champions,Dynamo Kraków I,0,2,2025-03-14 22:41:50.223958,AWAY WIN
87,1,11/01/2025,2016/2017,B,1,09:10,Halniak MP B,AP Champions,3,2,2025-03-14 22:41:50.223958,HOME WIN
88,1,11/01/2025,2016/2017,B,1,10:00,SF Staniatki 16B,Dynamo Kraków I,3,1,2025-03-14 22:41:50.223958,HOME WIN
89,1,11/01/2025,2016/2017,B,2,09:35,Halniak MP B,Dynamo Kraków I,0,8,2025-03-14 22:41:50.223958,AWAY WIN
90,1,11/01/2025,2016/2017,B,1,09:35,SF Staniatki 16B,AP Champions,4,3,2025-03-14 22:41:50.223958,HOME WIN
91,1,11/01/2025,2016/2017,C,1,14:20,Lotnik Kryspinów,Krakus Swosz. A,2,2,2025-03-14 22:41:50.223958,DRAW
92,1,11/01/2025,2016/2017,C,2,14:20,Hutnik Kraków 16A,Orzeł PW,2,3,2025-03-14 22:41:50.223958,AWAY WIN
93,1,11/01/2025,2016/2017,C,1,14:45,Lotnik Kryspinów,Hutnik Kraków 16A,0,3,2025-03-14 22:41:50.223958,AWAY WIN
94,1,11/01/2025,2016/2017,C,2,14:45,Krakus Swosz. A,Orzeł PW,6,3,2025-03-14 22:41:50.223958,HOME WIN
95,1,11/01/2025,2016/2017,C,1,15:10,Lotnik Kryspinów,Orzeł PW,0,8,2025-03-14 22:41:50.223958,AWAY WIN
96,1,11/01/2025,2016/2017,C,2,15:10,Krakus Swosz. A,Hutnik Kraków 16A,3,1,2025-03-14 22:41:50.223958,HOME WIN
97,1,11/01/2025,2016/2017,D,3,10:35,Bonito Mszana A,Krakus Nowa Huta,3,1,2025-03-14 22:41:50.223958,HOME WIN
98,1,11/01/2025,2016/2017,D,3,11:25,Temp Kraków A,Hutnik Kraków 17A,3,6,2025-03-14 22:41:50.223958,AWAY WIN
99,1,11/01/2025,2016/2017,D,2,11:00,Bonito Mszana A,Temp Kraków A,2,2,2025-03-14 22:41:50.223958,DRAW
100,1,11/01/2025,2016/2017,D,3,11:00,Krakus Nowa Huta,Hutnik Kraków 17A,1,14,2025-03-14 22:41:50.223958,AWAY WIN
101,1,11/01/2025,2016/2017,D,2,11:50,Bonito Mszana A,Hutnik Kraków 17A,0,6,2025-03-14 22:41:50.223958,AWAY WIN
102,1,11/01/2025,2016/2017,D,3,11:50,Krakus Nowa Huta,Temp Kraków A,0,6,2025-03-14 22:41:50.223958,AWAY WIN
103,1,11/01/2025,2016/2017,E,1,12:25,Hutnik Kraków 17B,Pogoń Kraków B,5,1,2025-03-14 22:41:50.223958,HOME WIN
104,1,11/01/2025,2016/2017,E,2,12:25,Hutnik Kraków 16B,Kmita Zabrzierzów,2,4,2025-03-14 22:41:50.223958,AWAY WIN
105,1,11/01/2025,2016/2017,E,1,12:50,Hutnik Kraków 17B,Hutnik Kraków 16B,6,2,2025-03-14 22:41:50.223958,HOME WIN
106,1,11/01/2025,2016/2017,E,1,13:40,Pogoń Kraków B,Kmita Zabrzierzów,3,1,2025-03-14 22:41:50.223958,HOME WIN
107,1,11/01/2025,2016/2017,E,1,13:15,Hutnik Kraków 17B,Kmita Zabrzierzów,4,2,2025-03-14 22:41:50.223958,HOME WIN
108,1,11/01/2025,2016/2017,E,2,13:15,Pogoń Kraków B,Hutnik Kraków 16B,2,0,2025-03-14 22:41:50.223958,HOME WIN
109,1,11/01/2025,2016/2017,F,3,12:25,Dynamo Kraków II,Krakus Swosz.B,5,0,2025-03-14 22:41:50.223958,HOME WIN
110,1,11/01/2025,2016/2017,F,3,13:15,SF Staniatki 17A,Bonito Mszana B,7,3,2025-03-14 22:41:50.223958,HOME WIN
111,1,11/01/2025,2016/2017,F,2,12:50,Dynamo Kraków II,SF Staniatki 17A,1,5,2025-03-14 22:41:50.223958,AWAY WIN
112,1,11/01/2025,2016/2017,F,3,12:50,Krakus Swosz.B,Bonito Mszana B,3,1,2025-03-14 22:41:50.223958,HOME WIN
113,1,11/01/2025,2016/2017,F,2,13:40,Dynamo Kraków II,Bonito Mszana B,1,4,2025-03-14 22:41:50.223958,AWAY WIN
114,1,11/01/2025,2016/2017,F,3,13:40,Krakus Swosz.B,SF Staniatki 17A,2,11,2025-03-14 22:41:50.223958,AWAY WIN
115,1,11/01/2025,2016/2017,G,3,08:45,Triumf Alwernia,SF Staniatki 17B,4,1,2025-03-14 22:41:50.223958,HOME WIN
116,1,11/01/2025,2016/2017,G,3,09:35,Temp Kraków B,SF Staniątki 17C,3,5,2025-03-14 22:41:50.223958,AWAY WIN
117,1,11/01/2025,2016/2017,G,2,09:10,Triumf Alwernia,Temp Kraków B,5,2,2025-03-14 22:41:50.223958,HOME WIN
118,1,11/01/2025,2016/2017,G,3,09:10,SF Staniatki 17B,SF Staniątki 17C,3,5,2025-03-14 22:41:50.223958,AWAY WIN
119,1,11/01/2025,2016/2017,G,2,10:00,Triumf Alwernia,SF Staniątki 17C,3,1,2025-03-14 22:41:50.223958,HOME WIN
120,1,11/01/2025,2016/2017,G,3,10:00,SF Staniatki 17B,Temp Kraków B,3,2,2025-03-14 22:41:50.223958,HOME WIN
121,1,11/01/2025,2018/2019,A,1,15:45,Bonito Mszana,Hutnik A,4,3,2025-03-14 22:41:50.223958,HOME WIN
122,1,11/01/2025,2018/2019,A,2,15:45,Dynamo A,KS Podgórze,4,2,2025-03-14 22:41:50.223958,HOME WIN
123,1,11/01/2025,2018/2019,A,1,16:10,Bonito Mszana,Dynamo A,5,2,2025-03-14 22:41:50.223958,HOME WIN
124,1,11/01/2025,2018/2019,A,2,16:10,Hutnik A,KS Podgórze,5,1,2025-03-14 22:41:50.223958,HOME WIN
125,1,11/01/2025,2018/2019,A,1,16:35,Bonito Mszana,KS Podgórze,8,0,2025-03-14 22:41:50.223958,HOME WIN
126,1,11/01/2025,2018/2019,A,2,16:35,Hutnik A,Dynamo A,7,1,2025-03-14 22:41:50.223958,HOME WIN
127,1,11/01/2025,2018/2019,B,3,15:45,Dynamo B,Hutnik B,3,11,2025-03-14 22:41:50.223958,AWAY WIN
128,1,11/01/2025,2018/2019,B,4,15:45,Krakus Swosz.,Lotnik Kryspinów,4,1,2025-03-14 22:41:50.223958,HOME WIN
129,1,11/01/2025,2018/2019,B,3,16:10,Dynamo B,Krakus Swosz.,8,4,2025-03-14 22:41:50.223958,HOME WIN
130,1,11/01/2025,2018/2019,B,4,16:10,Hutnik B,Lotnik Kryspinów,11,1,2025-03-14 22:41:50.223958,HOME WIN
131,1,11/01/2025,2018/2019,B,3,16:35,Dynamo B,Lotnik Kryspinów,4,2,2025-03-14 22:41:50.223958,HOME WIN
132,1,11/01/2025,2018/2019,B,4,16:35,Hutnik B,Krakus Swosz.,8,0,2025-03-14 22:41:50.223958,HOME WIN
133,2,02/02/2025,2012/2013,A,1,09:00,Słomniczanka A,AP Champions,2,3,2025-03-14 22:41:50.223958,AWAY WIN
134,2,02/02/2025,2012/2013,A,2,09:00,Słomniczanka B,Milenium Skawina,2,1,2025-03-14 22:41:50.223958,HOME WIN
135,2,02/02/2025,2012/2013,A,1,09:25,Słomniczanka A,Słomniczanka B,3,1,2025-03-14 22:41:50.223958,HOME WIN
136,2,02/02/2025,2012/2013,A,2,09:25,AP Champions,Milenium Skawina,5,1,2025-03-14 22:41:50.223958,HOME WIN
137,2,02/02/2025,2012/2013,A,1,09:50,Słomniczanka A,Milenium Skawina,2,1,2025-03-14 22:41:50.223958,HOME WIN
138,2,02/02/2025,2012/2013,A,2,09:50,AP Champions,Słomniczanka B,4,0,2025-03-14 22:41:50.223958,HOME WIN
139,2,02/02/2025,2012/2013,B,1,10:30,MKS Trzebinia A,Lotnik Kryspinów,2,0,2025-03-14 22:41:50.223958,HOME WIN
140,2,02/02/2025,2012/2013,B,2,10:30,Ind. Proces A,Aserek Kryg,3,0,2025-03-14 22:41:50.223958,HOME WIN
141,2,02/02/2025,2012/2013,B,1,10:55,MKS Trzebinia A,Ind. Proces A,1,0,2025-03-14 22:41:50.223958,HOME WIN
142,2,02/02/2025,2012/2013,B,2,10:55,Lotnik Kryspinów,Aserek Kryg,3,0,2025-03-14 22:41:50.223958,HOME WIN
143,2,02/02/2025,2012/2013,B,1,11:20,MKS Trzebinia A,Aserek Kryg,3,0,2025-03-14 22:41:50.223958,HOME WIN
144,2,02/02/2025,2012/2013,B,2,11:20,Lotnik Kryspinów,Ind. Proces A,1,5,2025-03-14 22:41:50.223958,AWAY WIN
145,2,02/02/2025,2012/2013,C,3,10:30,Krakus NH,Ind. Proces B,0,8,2025-03-14 22:41:50.223958,AWAY WIN
146,2,02/02/2025,2012/2013,C,4,10:30,MKS Trzebinia B,Słomniczanka C,7,2,2025-03-14 22:41:50.223958,HOME WIN
147,2,02/02/2025,2012/2013,C,3,10:55,Krakus NH,MKS Trzebinia B,0,4,2025-03-14 22:41:50.223958,AWAY WIN
148,2,02/02/2025,2012/2013,C,4,10:55,Ind. Proces B,Słomniczanka C,4,0,2025-03-14 22:41:50.223958,HOME WIN
149,2,02/02/2025,2012/2013,C,3,11:20,Krakus NH,Słomniczanka C,1,3,2025-03-14 22:41:50.223958,AWAY WIN
150,2,02/02/2025,2012/2013,C,4,11:20,Ind. Proces B,MKS Trzebinia B,1,3,2025-03-14 22:41:50.223958,AWAY WIN
151,2,02/02/2025,2014/2015,A,2,18:00,Błękitni Modlnica A,Pogoń Kraków A,1,3,2025-03-14 22:41:50.223958,AWAY WIN
152,2,02/02/2025,2014/2015,A,1,18:00,Bibiczanka A,Temp Kraków,1,1,2025-03-14 22:41:50.223958,DRAW
153,2,02/02/2025,2014/2015,A,1,18:25,Błękitni Modlnica A,Bibiczanka A,7,1,2025-03-14 22:41:50.223958,HOME WIN
154,2,02/02/2025,2014/2015,A,2,18:25,Pogoń Kraków A,Temp Kraków,4,1,2025-03-14 22:41:50.223958,HOME WIN
155,2,02/02/2025,2014/2015,A,1,18:50,Błękitni Modlnica A,Temp Kraków,5,1,2025-03-14 22:41:50.223958,HOME WIN
156,2,02/02/2025,2014/2015,A,2,18:50,Pogoń Kraków A,Bibiczanka A,8,0,2025-03-14 22:41:50.223958,HOME WIN
157,2,02/02/2025,2014/2015,B,1,12:00,Wisła CD,Hutnik Kraków 14A,0,6,2025-03-14 22:41:50.223958,AWAY WIN
158,2,02/02/2025,2014/2015,B,2,12:00,Lotnik Kryspinów,Hutnik Kraków 14B,0,3,2025-03-14 22:41:50.223958,AWAY WIN
159,2,02/02/2025,2014/2015,B,1,12:25,Wisła CD,Lotnik Kryspinów,6,1,2025-03-14 22:41:50.223958,HOME WIN
160,2,02/02/2025,2014/2015,B,2,12:25,Hutnik Kraków 14A,Hutnik Kraków 14B,4,1,2025-03-14 22:41:50.223958,HOME WIN
161,2,02/02/2025,2014/2015,B,1,12:50,Wisła CD,Hutnik Kraków 14B,1,5,2025-03-14 22:41:50.223958,AWAY WIN
162,2,02/02/2025,2014/2015,B,2,12:50,Hutnik Kraków 14A,Lotnik Kryspinów,11,0,2025-03-14 22:41:50.223958,HOME WIN
163,2,02/02/2025,2014/2015,C,1,15:00,Podgórze Kraków A,Bonito Mszana A,3,3,2025-03-14 22:41:50.223958,DRAW
164,2,02/02/2025,2014/2015,C,2,15:00,Hutnik Kraków 15A,AM Cracovia A,2,2,2025-03-14 22:41:50.223958,DRAW
165,2,02/02/2025,2014/2015,C,1,15:25,Podgórze Kraków A,Hutnik Kraków 15A,3,0,2025-03-14 22:41:50.223958,HOME WIN
166,2,02/02/2025,2014/2015,C,2,15:25,Bonito Mszana A,AM Cracovia A,2,1,2025-03-14 22:41:50.223958,HOME WIN
167,2,02/02/2025,2014/2015,C,1,15:50,Podgórze Kraków A,AM Cracovia A,1,4,2025-03-14 22:41:50.223958,AWAY WIN
168,2,02/02/2025,2014/2015,C,2,15:50,Bonito Mszana A,Hutnik Kraków 15A,3,1,2025-03-14 22:41:50.223958,HOME WIN
169,2,02/02/2025,2014/2015,D,1,16:30,AP Champions A,Krakus Swosz. A,0,2,2025-03-14 22:41:50.223958,AWAY WIN
170,2,02/02/2025,2014/2015,D,2,16:30,Bonito Mszana B,Błękitni Modlnica B,0,3,2025-03-14 22:41:50.223958,AWAY WIN
171,2,02/02/2025,2014/2015,D,1,16:55,AP Champions A,Bonito Mszana B,7,1,2025-03-14 22:41:50.223958,HOME WIN
172,2,02/02/2025,2014/2015,D,2,16:55,Krakus Swosz. A,Błękitni Modlnica B,4,0,2025-03-14 22:41:50.223958,HOME WIN
173,2,02/02/2025,2014/2015,D,1,17:20,AP Champions A,Błękitni Modlnica B,2,1,2025-03-14 22:41:50.223958,HOME WIN
174,2,02/02/2025,2014/2015,D,2,17:20,Krakus Swosz. A,Bonito Mszana B,6,0,2025-03-14 22:41:50.223958,HOME WIN
175,2,02/02/2025,2014/2015,E,4,18:00,KS Prądniczanka A,Pogoń Kraków B,5,1,2025-03-14 22:41:50.223958,HOME WIN
