match_id,round,date,category,group,pitch,time,home_team,away_team,home_goals,away_goals,ingestion_date,result
591,4,23/02/2025,2018/2019,D,5,15:25,AP Oleśnica A,Trik Sołtysowice 19,11,1,2025-03-16 21:52:38.934867,HOME WIN
592,4,23/02/2025,2018/2019,D,6,15:25,Skra Wojnowice,AP Bumerang 19,10,1,2025-03-16 21:52:38.934867,HOME WIN
593,4,23/02/2025,2018/2019,D,5,15:50,AP Oleśnica A,AP Bumerang 19,6,0,2025-03-16 21:52:38.934867,HOME WIN
594,4,23/02/2025,2018/2019,D,6,15:50,Skra Wojnowice,Trik Sołtysowice 19,6,2,2025-03-16 21:52:38.934867,HOME WIN
595,4,23/02/2025,2018/2019,E,5,12:00,APN Forza Wrocław,Fenomen Leśnica A,4,4,2025-03-16 21:52:38.934867,DRAW
596,4,23/02/2025,2018/2019,E,6,12:00,AP Oleśnica B,Fenomen Leśnica B,2,3,2025-03-16 21:52:38.934867,AWAY WIN
597,4,23/02/2025,2018/2019,E,5,12:25,APN Forza Wrocław,AP Oleśnica B,11,2,2025-03-16 21:52:38.934867,HOME WIN
598,4,23/02/2025,2018/2019,E,6,12:25,Fenomen Leśnica A,Fenomen Leśnica B,6,0,2025-03-16 21:52:38.934867,HOME WIN
599,4,23/02/2025,2018/2019,E,5,12:50,APN Forza Wrocław,Fenomen Leśnica B,8,0,2025-03-16 21:52:38.934867,HOME WIN
600,4,23/02/2025,2018/2019,E,6,12:50,Fenomen Leśnica A,AP Oleśnica B,6,2,2025-03-16 21:52:38.934867,HOME WIN
601,5,16/03/2025,2012/2013,A,7,12:00,MKS Siechnice A,MKS Siechnice B,9,1,2025-03-16 21:52:38.934867,HOME WIN
602,5,16/03/2025,2012/2013,A,8,12:00,Trik Sołtysowice,Rawia Rawicz,4,2,2025-03-16 21:52:38.934867,HOME WIN
603,5,16/03/2025,2012/2013,A,7,12:25,MKS Siechnice A,Trik Sołtysowice,5,1,2025-03-16 21:52:38.934867,HOME WIN
604,5,16/03/2025,2012/2013,A,8,12:25,MKS Siechnice B,Rawia Rawicz,4,1,2025-03-16 21:52:38.934867,HOME WIN
605,5,16/03/2025,2012/2013,A,7,12:50,MKS Siechnice A,Rawia Rawicz,5,0,2025-03-16 21:52:38.934867,HOME WIN
606,5,16/03/2025,2012/2013,A,8,12:50,MKS Siechnice B,Trik Sołtysowice,3,3,2025-03-16 21:52:38.934867,DRAW
607,5,16/03/2025,2012/2013,B,9,10:30,GKS Mirków,SSP Struś,1,2,2025-03-16 21:52:38.934867,AWAY WIN
608,5,16/03/2025,2012/2013,B,10,10:30,APR Wieruszów,Bierutowskie Byki,2,8,2025-03-16 21:52:38.934867,AWAY WIN
609,5,16/03/2025,2012/2013,B,9,10:30,GKS Mirków,APR Wieruszów,4,1,2025-03-16 21:52:38.934867,HOME WIN
610,5,16/03/2025,2012/2013,B,10,10:55,SSP Struś,Bierutowskie Byki,2,2,2025-03-16 21:52:38.934867,DRAW
611,5,16/03/2025,2012/2013,B,9,11:20,GKS Mirków,Bierutowskie Byki,3,10,2025-03-16 21:52:38.934867,AWAY WIN
612,5,16/03/2025,2012/2013,B,10,11:20,SSP Struś,APR Wieruszów,3,0,2025-03-16 21:52:38.934867,HOME WIN
613,5,16/03/2025,2014/2015,A,7,10:30,Wrocław Academy A,Talent Trzebnica,3,1,2025-03-16 21:52:38.934867,HOME WIN
614,5,16/03/2025,2014/2015,A,8,10:30,AP Oleśnica 14A,Ślęza Terenowa A,4,1,2025-03-16 21:52:38.934867,HOME WIN
615,5,16/03/2025,2014/2015,A,7,10:55,Wrocław Academy A,AP Oleśnica 14A,0,3,2025-03-16 21:52:38.934867,AWAY WIN
616,5,16/03/2025,2014/2015,A,8,10:55,Talent Trzebnica,Ślęza Terenowa A,1,2,2025-03-16 21:52:38.934867,AWAY WIN
617,5,16/03/2025,2014/2015,A,7,11:20,Wrocław Academy A,Ślęza Terenowa A,1,2,2025-03-16 21:52:38.934867,AWAY WIN
618,5,16/03/2025,2014/2015,A,8,11:20,Talent Trzebnica,AP Oleśnica 14A,1,4,2025-03-16 21:52:38.934867,AWAY WIN
619,5,16/03/2025,2014/2015,B,7,09:00,AP Oleśnica 15,FA Leszno,0,0,2025-03-16 21:52:38.934867,DRAW
620,5,16/03/2025,2014/2015,B,8,09:00,Ślęza Jóźwik,STS Sokół Smolec,5,0,2025-03-16 21:52:38.934867,HOME WIN
621,5,16/03/2025,2014/2015,B,7,09:25,AP Oleśnica 15,Ślęza Jóźwik,1,3,2025-03-16 21:52:38.934867,AWAY WIN
622,5,16/03/2025,2014/2015,B,8,09:25,FA Leszno,STS Sokół Smolec,1,2,2025-03-16 21:52:38.934867,AWAY WIN
623,5,16/03/2025,2014/2015,B,7,09:50,AP Oleśnica 15,STS Sokół Smolec,0,1,2025-03-16 21:52:38.934867,AWAY WIN
624,5,16/03/2025,2014/2015,B,8,09:50,FA Leszno,Ślęza Jóźwik,0,2,2025-03-16 21:52:38.934867,AWAY WIN
625,5,16/03/2025,2014/2015,C,9,09:00,AP Spartan WCT,Wrocław Academy B,1,1,2025-03-16 21:52:38.934867,DRAW
626,5,16/03/2025,2014/2015,C,10,09:00,Trik Sołtysowice,Start Namysłów,3,1,2025-03-16 21:52:38.934867,HOME WIN
627,5,16/03/2025,2014/2015,C,9,09:25,AP Spartan WCT,Trik Sołtysowice,1,5,2025-03-16 21:52:38.934867,AWAY WIN
628,5,16/03/2025,2014/2015,C,10,09:25,Wrocław Academy B,Start Namysłów,2,1,2025-03-16 21:52:38.934867,HOME WIN
629,5,16/03/2025,2014/2015,C,9,09:50,AP Spartan WCT,Start Namysłów,1,3,2025-03-16 21:52:38.934867,AWAY WIN
630,5,16/03/2025,2014/2015,C,10,09:50,Wrocław Academy B,Trik Sołtysowice,0,2,2025-03-16 21:52:38.934867,AWAY WIN
631,5,16/03/2025,2014/2015,D,9,12:00,Ślęza Terenowa B,Kosmos Arena,3,1,2025-03-16 21:52:38.934867,HOME WIN
632,5,16/03/2025,2014/2015,D,10,12:00,SSP Struś A,AP Football Stars,0,4,2025-03-16 21:52:38.934867,AWAY WIN
633,5,16/03/2025,2014/2015,D,9,12:25,Ślęza Terenowa B,SSP Struś A,8,2,2025-03-16 21:52:38.934867,HOME WIN
634,5,16/03/2025,2014/2015,D,10,12:25,Kosmos Arena,AP Football Stars,5,1,2025-03-16 21:52:38.934867,HOME WIN
635,5,16/03/2025,2014/2015,D,9,12:50,Ślęza Terenowa B,AP Football Stars,1,1,2025-03-16 21:52:38.934867,DRAW
636,5,16/03/2025,2014/2015,D,10,12:50,Kosmos Arena,SSP Struś A,4,0,2025-03-16 21:52:38.934867,HOME WIN
637,5,16/03/2025,2014/2015,E,9,13:30,Odra Rzeczyca,Orzeł Pawłowice,5,4,2025-03-16 21:52:38.934867,HOME WIN
638,5,16/03/2025,2014/2015,E,10,13:30,Ślęza Awencki,SSP Struś B,0,3,2025-03-16 21:52:38.934867,AWAY WIN
639,5,16/03/2025,2014/2015,E,9,13:55,Odra Rzeczyca,Ślęza Awencki,3,0,2025-03-16 21:52:38.934867,HOME WIN
640,5,16/03/2025,2014/2015,E,10,13:55,Orzeł Pawłowice,SSP Struś B,2,1,2025-03-16 21:52:38.934867,HOME WIN
641,5,16/03/2025,2014/2015,E,9,14:20,Odra Rzeczyca,SSP Struś B,1,2,2025-03-16 21:52:38.934867,AWAY WIN
642,5,16/03/2025,2014/2015,E,10,14:20,Orzeł Pawłowice,Ślęza Awencki,3,0,2025-03-16 21:52:38.934867,HOME WIN
643,5,16/03/2025,2014/2015,F,7,13:30,Ślęza Buczkowski,AF Orliki,2,1,2025-03-16 21:52:38.934867,HOME WIN
644,5,16/03/2025,2014/2015,F,8,13:30,Athletic Wrocław B,AP Oleśnica 14C,4,1,2025-03-16 21:52:38.934867,HOME WIN
645,5,16/03/2025,2014/2015,F,7,13:55,Ślęza Buczkowski,Athletic Wrocław B,7,1,2025-03-16 21:52:38.934867,HOME WIN
646,5,16/03/2025,2014/2015,F,8,13:55,AF Orliki,AP Oleśnica 14C,0,2,2025-03-16 21:52:38.934867,AWAY WIN
647,5,16/03/2025,2014/2015,F,7,14:20,Ślęza Buczkowski,AP Oleśnica 14C,4,1,2025-03-16 21:52:38.934867,HOME WIN
648,5,16/03/2025,2014/2015,F,8,14:20,AF Orliki,Athletic Wrocław B,2,1,2025-03-16 21:52:38.934867,HOME WIN
649,5,16/03/2025,2014/2015,G,7,15:00,AP Oleśnica 14B,Ślęza Bubak,7,2,2025-03-16 21:52:38.934867,HOME WIN
650,5,16/03/2025,2014/2015,G,8,15:00,Athletic Wrocław A,APN Forza Wrocław,3,0,2025-03-16 21:52:38.934867,HOME WIN
651,5,16/03/2025,2014/2015,G,7,15:25,AP Oleśnica 14B,Athletic Wrocław A,8,1,2025-03-16 21:52:38.934867,HOME WIN
652,5,16/03/2025,2014/2015,G,8,15:25,Ślęza Bubak,APN Forza Wrocław,4,1,2025-03-16 21:52:38.934867,HOME WIN
653,5,16/03/2025,2014/2015,G,7,15:50,AP Oleśnica 14B,APN Forza Wrocław,8,0,2025-03-16 21:52:38.934867,HOME WIN
654,5,16/03/2025,2014/2015,G,8,15:50,Ślęza Bubak,Athletic Wrocław A,2,0,2025-03-16 21:52:38.934867,HOME WIN
655,5,16/03/2025,2016/2017,A,1,10:30,MKP Wratislavia A,Game Sport 16,4,3,2025-03-16 21:52:38.934867,HOME WIN
656,5,16/03/2025,2016/2017,A,2,10:30,KS Strzelinianka A,Olympic 16A,2,9,2025-03-16 21:52:38.934867,AWAY WIN
657,5,16/03/2025,2016/2017,A,1,10:55,MKP Wratislavia A,KS Strzelinianka A,8,2,2025-03-16 21:52:38.934867,HOME WIN
658,5,16/03/2025,2016/2017,A,2,10:55,Game Sport 16,Olympic 16A,5,1,2025-03-16 21:52:38.934867,HOME WIN
659,5,16/03/2025,2016/2017,A,1,11:20,MKP Wratislavia A,Olympic 16A,9,4,2025-03-16 21:52:38.934867,HOME WIN
660,5,16/03/2025,2016/2017,A,2,11:20,Game Sport 16,KS Strzelinianka A,4,3,2025-03-16 21:52:38.934867,HOME WIN
661,5,16/03/2025,2016/2017,B,3,13:30,AP Oleśnica 16A,AP Spartan WCT,5,3,2025-03-16 21:52:38.934867,HOME WIN
662,5,16/03/2025,2016/2017,B,4,13:30,AP Oleśnica 16B,Kosmos Arena,4,1,2025-03-16 21:52:38.934867,HOME WIN
663,5,16/03/2025,2016/2017,B,3,13:55,AP Oleśnica 16A,AP Oleśnica 16B,7,6,2025-03-16 21:52:38.934867,HOME WIN
664,5,16/03/2025,2016/2017,B,4,13:55,AP Spartan WCT,Kosmos Arena,5,2,2025-03-16 21:52:38.934867,HOME WIN
665,5,16/03/2025,2016/2017,B,3,14:20,AP Oleśnica 16A,Kosmos Arena,4,4,2025-03-16 21:52:38.934867,DRAW
666,5,16/03/2025,2016/2017,B,4,14:20,AP Spartan WCT,AP Oleśnica 16B,6,4,2025-03-16 21:52:38.934867,HOME WIN
667,5,16/03/2025,2016/2017,C,1,12:00,KS Strzelinianka B,Olympic 16B,3,3,2025-03-16 21:52:38.934867,DRAW
668,5,16/03/2025,2016/2017,C,2,12:00,Semafor Brochów A,Trik Sołtysowice A,2,2,2025-03-16 21:52:38.934867,DRAW
669,5,16/03/2025,2016/2017,C,1,12:25,KS Strzelinianka B,Semafor Brochów A,5,5,2025-03-16 21:52:38.934867,DRAW
670,5,16/03/2025,2016/2017,C,2,12:25,Olympic 16B,Trik Sołtysowice A,4,2,2025-03-16 21:52:38.934867,HOME WIN
671,5,16/03/2025,2016/2017,C,1,12:50,KS Strzelinianka B,Trik Sołtysowice A,4,2,2025-03-16 21:52:38.934867,HOME WIN
672,5,16/03/2025,2016/2017,C,2,12:50,Olympic 16B,Semafor Brochów A,3,4,2025-03-16 21:52:38.934867,AWAY WIN
673,5,16/03/2025,2016/2017,D,3,09:00,Talent Trzebnica A,Free Kids Zawonia,8,4,2025-03-16 21:52:38.934867,HOME WIN
674,5,16/03/2025,2016/2017,D,4,09:00,Pogoń Syców,Start Namysłów,3,5,2025-03-16 21:52:38.934867,AWAY WIN
675,5,16/03/2025,2016/2017,D,3,09:25,Talent Trzebnica A,Pogoń Syców,9,0,2025-03-16 21:52:38.934867,HOME WIN
676,5,16/03/2025,2016/2017,D,4,09:25,Free Kids Zawonia,Start Namysłów,4,6,2025-03-16 21:52:38.934867,AWAY WIN
677,5,16/03/2025,2016/2017,D,3,09:50,Talent Trzebnica A,Start Namysłów,3,3,2025-03-16 21:52:38.934867,DRAW
678,5,16/03/2025,2016/2017,D,4,09:50,Free Kids Zawonia,Pogoń Syców,5,4,2025-03-16 21:52:38.934867,HOME WIN
679,5,16/03/2025,2016/2017,E,1,15:00,Semafor Brochów B,Ślęza Wrocław A,4,3,2025-03-16 21:52:38.934867,HOME WIN
680,5,16/03/2025,2016/2017,E,2,15:00,SK Trening Ind.,AP Oleśnica 16C,1,5,2025-03-16 21:52:38.934867,AWAY WIN
681,5,16/03/2025,2016/2017,E,1,15:25,Semafor Brochów B,SK Trening Ind.,3,5,2025-03-16 21:52:38.934867,AWAY WIN
682,5,16/03/2025,2016/2017,E,2,15:25,Ślęza Wrocław A,AP Oleśnica 16C,2,5,2025-03-16 21:52:38.934867,AWAY WIN
683,5,16/03/2025,2016/2017,E,1,15:50,Semafor Brochów B,AP Oleśnica 16C,3,3,2025-03-16 21:52:38.934867,DRAW
684,5,16/03/2025,2016/2017,E,2,15:50,Ślęza Wrocław A,SK Trening Ind.,5,5,2025-03-16 21:52:38.934867,DRAW
685,5,16/03/2025,2016/2017,F,1,16:30,Orzeł Pawłowice,Olympic 17,5,4,2025-03-16 21:52:38.934867,HOME WIN
686,5,16/03/2025,2016/2017,F,2,16:30,Athletic Wrocław A,MKP Wratislavia B,3,7,2025-03-16 21:52:38.934867,AWAY WIN
687,5,16/03/2025,2016/2017,F,1,16:55,Orzeł Pawłowice,Athletic Wrocław A,9,4,2025-03-16 21:52:38.934867,HOME WIN
688,5,16/03/2025,2016/2017,F,2,16:55,Olympic 17,MKP Wratislavia B,3,4,2025-03-16 21:52:38.934867,AWAY WIN
689,5,16/03/2025,2016/2017,F,1,17:20,Orzeł Pawłowice,MKP Wratislavia B,4,7,2025-03-16 21:52:38.934867,AWAY WIN
690,5,16/03/2025,2016/2017,F,2,17:20,Olympic 17,Athletic Wrocław A,11,1,2025-03-16 21:52:38.934867,HOME WIN
691,5,16/03/2025,2016/2017,G,3,15:00,Skra Wojnowice,AP Oleśnica 17A,7,5,2025-03-16 21:52:38.934867,HOME WIN
692,5,16/03/2025,2016/2017,G,4,15:00,Polonia Wrocław,AF Orliki,6,6,2025-03-16 21:52:38.934867,DRAW
693,5,16/03/2025,2016/2017,G,3,15:25,Skra Wojnowice,Polonia Wrocław,9,2,2025-03-16 21:52:38.934867,HOME WIN
694,5,16/03/2025,2016/2017,G,4,15:25,AP Oleśnica 17A,AF Orliki,2,7,2025-03-16 21:52:38.934867,AWAY WIN
695,5,16/03/2025,2016/2017,G,3,15:50,Skra Wojnowice,AF Orliki,4,5,2025-03-16 21:52:38.934867,AWAY WIN
696,5,16/03/2025,2016/2017,G,4,15:50,AP Oleśnica 17A,Polonia Wrocław,3,3,2025-03-16 21:52:38.934867,DRAW
697,5,16/03/2025,2016/2017,H,3,10:30,Game Sport 17A,Trik Sołtysowice B,5,8,2025-03-16 21:52:38.934867,AWAY WIN
698,5,16/03/2025,2016/2017,H,4,10:30,Talent Trzebnica B,Polonia Trzebnica,2,10,2025-03-16 21:52:38.934867,AWAY WIN
699,5,16/03/2025,2016/2017,H,3,10:55,Game Sport 17A,Talent Trzebnica B,8,1,2025-03-16 21:52:38.934867,HOME WIN
700,5,16/03/2025,2016/2017,H,4,10:55,Trik Sołtysowice B,Polonia Trzebnica,1,10,2025-03-16 21:52:38.934867,AWAY WIN
701,5,16/03/2025,2016/2017,H,3,11:20,Game Sport 17A,Polonia Trzebnica,1,6,2025-03-16 21:52:38.934867,AWAY WIN
702,5,16/03/2025,2016/2017,H,4,11:20,Trik Sołtysowice B,Talent Trzebnica B,6,4,2025-03-16 21:52:38.934867,HOME WIN
703,5,16/03/2025,2016/2017,I,1,13:30,APN Forza Wrocław,Sokół Smolec A,1,6,2025-03-16 21:52:38.934867,AWAY WIN
704,5,16/03/2025,2016/2017,I,2,13:30,AP Football Stars,Game Sport 17B,5,3,2025-03-16 21:52:38.934867,HOME WIN
705,5,16/03/2025,2016/2017,I,1,13:55,APN Forza Wrocław,AP Football Stars,6,2,2025-03-16 21:52:38.934867,HOME WIN
706,5,16/03/2025,2016/2017,I,2,13:55,Sokół Smolec A,Game Sport 17B,6,3,2025-03-16 21:52:38.934867,HOME WIN
707,5,16/03/2025,2016/2017,I,1,14:20,APN Forza Wrocław,Game Sport 17B,12,2,2025-03-16 21:52:38.934867,HOME WIN
708,5,16/03/2025,2016/2017,I,2,14:20,Sokół Smolec A,AP Football Stars,9,2,2025-03-16 21:52:38.934867,HOME WIN
709,5,16/03/2025,2016/2017,J,3,12:00,Sokół Smolec B,AP Oleśnica 17B,4,1,2025-03-16 21:52:38.934867,HOME WIN
710,5,16/03/2025,2016/2017,J,4,12:00,Fenomen Leśnica,Athletic Wrocław C,4,2,2025-03-16 21:52:38.934867,HOME WIN
711,5,16/03/2025,2016/2017,J,3,12:25,Sokół Smolec B,Fenomen Leśnica,3,3,2025-03-16 21:52:38.934867,DRAW
712,5,16/03/2025,2016/2017,J,4,12:25,AP Oleśnica 17B,Athletic Wrocław C,6,0,2025-03-16 21:52:38.934867,HOME WIN
713,5,16/03/2025,2016/2017,J,3,12:50,Sokół Smolec B,Athletic Wrocław C,3,3,2025-03-16 21:52:38.934867,DRAW
714,5,16/03/2025,2016/2017,J,4,12:50,AP Oleśnica 17B,Fenomen Leśnica,3,1,2025-03-16 21:52:38.934867,HOME WIN
715,5,16/03/2025,2016/2017,K,1,09:00,Ślęza Wrocław B,Athletic Wrocław B,8,8,2025-03-16 21:52:38.934867,DRAW
716,5,16/03/2025,2016/2017,K,2,09:00,Talent Trzebnica C,Athletic Wrocław D,3,2,2025-03-16 21:52:38.934867,HOME WIN
717,5,16/03/2025,2016/2017,K,1,09:25,Ślęza Wrocław B,Talent Trzebnica C,7,1,2025-03-16 21:52:38.934867,HOME WIN
718,5,16/03/2025,2016/2017,K,2,09:25,Athletic Wrocław B,Athletic Wrocław D,9,4,2025-03-16 21:52:38.934867,HOME WIN
719,5,16/03/2025,2016/2017,K,1,09:50,Ślęza Wrocław B,Athletic Wrocław D,7,4,2025-03-16 21:52:38.934867,HOME WIN
720,5,16/03/2025,2016/2017,K,2,09:50,Athletic Wrocław B,Talent Trzebnica C,7,4,2025-03-16 21:52:38.934867,HOME WIN
721,5,16/03/2025,2018/2019,A,5,12:00,Game Sport A,Parasol Wrocław,5,5,2025-03-16 21:52:38.934867,DRAW
722,5,16/03/2025,2018/2019,A,6,12:00,Parasol Wrocław B,Polonia Trzebnica,3,4,2025-03-16 21:52:38.934867,AWAY WIN
723,5,16/03/2025,2018/2019,A,5,12:25,Game Sport A,Parasol Wrocław B,8,1,2025-03-16 21:52:38.934867,HOME WIN
724,5,16/03/2025,2018/2019,A,6,12:25,Parasol Wrocław,Polonia Trzebnica,2,4,2025-03-16 21:52:38.934867,AWAY WIN
725,5,16/03/2025,2018/2019,A,5,12:50,Game Sport A,Polonia Trzebnica,7,1,2025-03-16 21:52:38.934867,HOME WIN
726,5,16/03/2025,2018/2019,A,6,12:50,Parasol Wrocław,Parasol Wrocław B,8,3,2025-03-16 21:52:38.934867,HOME WIN
727,5,16/03/2025,2018/2019,B,5,09:00,Start Namysłów,AP Spartan WCT,6,3,2025-03-16 21:52:38.934867,HOME WIN
728,5,16/03/2025,2018/2019,B,6,09:00,Trik Sołtysowice,Athletic Wrocław A,3,6,2025-03-16 21:52:38.934867,AWAY WIN
729,5,16/03/2025,2018/2019,B,5,09:25,Start Namysłów,Trik Sołtysowice,8,2,2025-03-16 21:52:38.934867,HOME WIN
730,5,16/03/2025,2018/2019,B,6,09:25,AP Spartan WCT,Athletic Wrocław A,2,8,2025-03-16 21:52:38.934867,AWAY WIN
731,5,16/03/2025,2018/2019,B,5,09:50,Start Namysłów,Athletic Wrocław A,8,2,2025-03-16 21:52:38.934867,HOME WIN
732,5,16/03/2025,2018/2019,B,6,09:50,AP Spartan WCT,Trik Sołtysowice,5,4,2025-03-16 21:52:38.934867,HOME WIN
733,5,16/03/2025,2018/2019,C,5,10:30,AP Bumerang,MKP Wratislavia,0,6,2025-03-16 21:52:38.934867,AWAY WIN
734,5,16/03/2025,2018/2019,C,6,10:30,Athletic Wrocław B,Skra Wojnowice,2,3,2025-03-16 21:52:38.934867,AWAY WIN
735,5,16/03/2025,2018/2019,C,5,10:55,AP Bumerang,Athletic Wrocław B,8,5,2025-03-16 21:52:38.934867,HOME WIN
736,5,16/03/2025,2018/2019,C,6,10:55,MKP Wratislavia,Skra Wojnowice,5,3,2025-03-16 21:52:38.934867,HOME WIN
737,5,16/03/2025,2018/2019,C,5,11:20,AP Bumerang,Skra Wojnowice,5,3,2025-03-16 21:52:38.934867,HOME WIN
738,5,16/03/2025,2018/2019,C,6,11:20,MKP Wratislavia,Athletic Wrocław B,10,2,2025-03-16 21:52:38.934867,HOME WIN
739,5,16/03/2025,2018/2019,D,5,15:00,Game Sport B,AP Oleśnica A,0,5,2025-03-16 21:52:38.934867,AWAY WIN
740,5,16/03/2025,2018/2019,D,6,15:00,APN Forza Wrocław,Fenomen Leśnica A,7,2,2025-03-16 21:52:38.934867,HOME WIN
741,5,16/03/2025,2018/2019,D,5,15:25,Game Sport B,APN Forza Wrocław,1,8,2025-03-16 21:52:38.934867,AWAY WIN
742,5,16/03/2025,2018/2019,D,6,15:25,AP Oleśnica A,Fenomen Leśnica A,9,2,2025-03-16 21:52:38.934867,HOME WIN
743,5,16/03/2025,2018/2019,D,5,15:50,Game Sport B,Fenomen Leśnica A,10,2,2025-03-16 21:52:38.934867,HOME WIN
744,5,16/03/2025,2018/2019,D,6,15:50,AP Oleśnica A,APN Forza Wrocław,2,2,2025-03-16 21:52:38.934867,DRAW
745,5,16/03/2025,2018/2019,E,5,13:30,Trik Sołtysowice 19,AP Bumerang 19,5,0,2025-03-16 21:52:38.934867,HOME WIN
746,5,16/03/2025,2018/2019,E,6,13:30,Fenomen Leśnica B,AP Oleśnica B,0,5,2025-03-16 21:52:38.934867,AWAY WIN
747,5,16/03/2025,2018/2019,E,5,13:55,Trik Sołtysowice 19,Fenomen Leśnica B,14,0,2025-03-16 21:52:38.934867,HOME WIN
748,5,16/03/2025,2018/2019,E,6,13:55,AP Bumerang 19,AP Oleśnica B,3,4,2025-03-16 21:52:38.934867,AWAY WIN
749,5,16/03/2025,2018/2019,E,5,14:20,Trik Sołtysowice 19,AP Oleśnica B,5,1,2025-03-16 21:52:38.934867,HOME WIN
750,5,16/03/2025,2018/2019,E,6,14:20,AP Bumerang 19,Fenomen Leśnica B,8,3,2025-03-16 21:52:38.934867,HOME WIN
